#Time [s]	CarSpeed	Gear	EngSpeed
21.400800	37.500000	3	5300
21.400900	37.500000	3	5300
21.450200	37.500000	3	5319
21.450600	38.000000	3	5319
21.450700	38.000000	3	5319
21.500100	38.000000	3	5338
21.500800	38.000000	3	5338
21.500900	38.000000	3	5338
21.550200	38.000000	3	5357
21.550500	38.000000	3	5357
21.550700	38.000000	3	5357
21.600200	38.000000	3	5376
21.600700	38.500000	3	5376
21.600800	38.500000	3	5376
21.650200	38.500000	3	5394
21.650600	38.500000	3	5394
21.650700	38.500000	3	5394
21.700200	38.500000	3	5413
21.700800	38.500000	3	5413
21.700900	38.500000	3	5413
21.750100	38.500000	3	5432
21.750600	38.500000	3	5432
21.750800	38.500000	3	5432
21.800200	38.500000	3	5450
21.800800	39.000000	3	5450
21.800900	39.000000	3	5450
21.850200	39.000000	3	5469
21.850600	39.000000	3	5469
21.900200	39.000000	3	5487
21.900800	39.000000	3	5487
21.900900	39.000000	3	5487
21.950200	39.000000	3	5506
21.950600	39.000000	3	5506
21.950700	39.000000	3	5506
22.000100	39.000000	3	5524
22.000800	39.500000	3	5524
22.000900	39.500000	3	5524
22.050200	39.500000	3	5543
22.050500	39.500000	3	5543
22.050700	39.500000	3	5543
22.100200	39.500000	3	5561
22.100700	39.500000	3	5561
22.100800	39.500000	3	5561
22.150200	39.500000	3	5580
22.150600	39.500000	3	5580
22.150700	39.500000	3	5580
22.200200	39.500000	3	5598
22.200800	40.000000	3	5598
22.200900	40.000000	3	5598
22.250100	40.000000	3	5616
22.250600	40.000000	3	5616
22.250700	40.000000	3	5616
22.300200	40.000000	3	5635
22.300800	40.000000	3	5635
22.300900	40.000000	3	5635
22.350200	40.000000	3	5653
22.350600	40.000000	3	5653
22.400200	40.000000	3	5671
22.400800	40.500000	3	5671
22.400900	40.500000	3	5671
22.450200	40.500000	3	5689
22.450600	40.500000	3	5689
22.450700	40.500000	3	5689
22.500100	40.500000	3	5707
22.500800	40.500000	3	5707
22.500900	40.500000	3	5707
22.550200	40.500000	3	5726
22.550500	40.500000	3	5726
22.550700	40.500000	3	5726
22.600200	40.500000	3	5744
22.600700	41.000000	3	5744
22.600800	41.000000	3	5744
22.650200	41.000000	3	5762
22.650600	41.000000	3	5762
22.650700	41.000000	3	5762
22.700200	41.000000	3	5780
22.700800	41.000000	3	5780
22.700900	41.000000	3	5780
22.750100	41.000000	3	5798
22.750600	41.500000	3	5798
22.750700	41.500000	3	5798
22.800200	41.500000	3	5816
22.800800	41.500000	3	5816
22.800900	41.500000	3	5816
22.850200	41.500000	3	5833
22.850600	41.500000	3	5833
22.900200	41.500000	3	5851
22.900800	41.500000	3	5851
22.900900	41.500000	3	5851
22.950200	41.500000	3	5869
22.950600	42.000000	3	5869
22.950700	42.000000	3	5869
23.000100	42.000000	3	5887
23.000800	42.000000	3	5887
23.000900	42.000000	3	5887
23.050200	42.000000	3	5905
23.050600	42.000000	3	5905
23.050700	42.000000	3	5905
23.100200	42.000000	3	5922
23.100700	42.000000	3	5922
23.100900	42.000000	3	5922
23.150200	42.000000	3	5940
23.150600	42.500000	3	5940
23.150700	42.500000	3	5940
23.200200	42.500000	3	5958
23.200800	42.500000	3	5958
23.200900	42.500000	3	5958
23.250100	42.500000	3	5975
23.250600	42.500000	3	5975
23.250700	42.500000	3	5975
23.300200	42.500000	3	5993
23.300800	42.500000	3	5993
23.300900	42.500000	3	5993
23.350200	42.500000	3	6010
23.350600	43.000000	3	6010
23.400200	43.000000	3	6028
23.400800	43.000000	3	6028
23.400900	43.000000	3	6028
23.450200	43.000000	3	6045
23.450600	43.000000	3	6045
23.450700	43.000000	3	6045
23.500100	43.000000	3	6063
23.500800	43.000000	3	6063
23.500900	43.000000	3	6063
23.550200	43.000000	3	6080
23.550600	43.500000	3	6080
23.550700	43.500000	3	6080
23.600200	43.500000	3	6098
23.600700	43.500000	3	6098
23.600900	43.500000	3	6098
23.650200	43.500000	3	6115
23.650600	43.500000	3	6115
23.650700	43.500000	3	6115
23.700200	43.500000	3	6132
23.700800	43.500000	3	6132
23.700900	43.500000	3	6132
23.750100	43.500000	3	6149
23.750600	44.000000	3	6149
23.750700	44.000000	3	6149
23.800200	44.000000	3	6167
23.800800	44.000000	3	6167
23.800900	44.000000	3	6167
23.850200	44.000000	3	6184
23.850600	44.000000	3	6184
23.900200	44.000000	3	6201
23.900800	44.000000	3	6201
23.900900	44.000000	3	6201
23.950200	44.000000	3	6218
23.950600	44.000000	3	6218
23.950700	44.000000	3	6218
24.000100	44.000000	3	6235
24.000800	44.500000	3	6235
24.000900	44.500000	3	6235
24.050200	44.500000	3	6252
24.050600	44.500000	3	6252
24.050700	44.500000	3	6252
24.100200	44.500000	3	6269
24.100700	44.500000	3	6269
24.100900	44.500000	3	6269
24.150200	44.500000	3	6286
24.150600	44.500000	3	6286
24.150700	44.500000	3	6286
24.200200	44.500000	3	6303
24.200800	45.000000	3	6303
24.200900	45.000000	3	6303
24.250100	45.000000	3	6320
24.250600	45.000000	3	6320
24.250700	45.000000	3	6320
24.300200	45.000000	3	6337
24.300800	45.000000	3	6337
24.300900	45.000000	3	6337
24.350200	45.000000	3	6353
24.350600	45.000000	3	6353
24.400200	45.000000	3	6370
24.400800	45.500000	3	6370
24.400900	45.500000	3	6370
24.450200	45.500000	3	6387
24.450600	45.500000	3	6387
24.450700	45.500000	3	6387
24.500100	45.500000	3	6404
24.500800	45.500000	3	6404
24.500900	45.500000	3	6404
24.550200	45.500000	3	6420
24.550600	45.500000	3	6420
24.550700	45.500000	3	6420
24.600200	45.500000	3	6437
24.600700	46.000000	3	6437
24.600900	46.000000	3	6437
24.650200	46.000000	3	6453
24.650600	46.000000	3	6453
24.650700	46.000000	3	6453
24.700200	46.000000	3	6470
24.700800	46.000000	3	6470
24.700900	46.000000	3	6470
24.750100	46.000000	3	6487
24.750600	46.000000	3	6487
24.750700	46.000000	3	6487
24.800200	46.000000	3	6503
24.800800	46.500000	3	6503
24.800900	46.500000	3	6503
24.850200	46.500000	3	6519
24.850600	46.500000	3	6519
24.900200	46.500000	3	6536
24.900800	46.500000	3	6536
24.900900	46.500000	3	6536
24.950200	46.500000	3	6552
24.950600	46.500000	3	6552
24.950700	46.500000	3	6552
25.000100	46.500000	3	6569
25.000800	46.500000	3	6569
25.000900	46.500000	3	6569
25.050200	46.500000	3	6585
25.050600	47.000000	3	6585
25.050700	47.000000	3	6585
25.100200	47.000000	3	6601
25.100700	47.000000	3	6601
25.100900	47.000000	3	6601
25.150200	47.000000	3	6617
25.150600	47.000000	3	6617
25.150700	47.000000	3	6617
25.200200	47.000000	3	6633
25.200800	47.000000	3	6633
25.200900	47.000000	3	6633
25.250100	47.000000	3	6650
25.250600	47.500000	3	6650
25.250700	47.500000	3	6650
25.300200	47.500000	3	6666
25.300800	47.500000	3	6666
25.300900	47.500000	3	6666
25.350200	47.500000	3	6682
25.350600	47.500000	3	6682
25.400200	47.500000	3	6698
25.400800	47.500000	3	6698
25.400900	47.500000	3	6698
25.450200	47.500000	3	6714
25.450600	48.000000	3	6714
25.450700	48.000000	3	6714
25.500100	48.000000	3	6730
25.500800	48.000000	3	6730
25.500900	48.000000	3	6730
25.550200	48.000000	3	6746
25.550600	48.000000	3	6746
25.550700	48.000000	3	6746
25.600200	48.000000	3	6762
25.600700	48.000000	3	6762
25.600900	48.000000	3	6762
25.650200	48.000000	3	6777
25.650600	48.000000	3	6777
25.650700	48.000000	3	6777
25.700200	48.000000	3	6793
25.700800	48.500000	3	6793
25.700900	48.500000	3	6793
25.750100	48.500000	3	6809
25.750600	48.500000	3	6809
25.750700	48.500000	3	6809
25.800200	48.500000	3	6825
25.800800	48.500000	3	6825
25.800900	48.500000	3	6825
25.850200	48.500000	3	6840
25.850600	48.500000	3	6840
25.900200	48.500000	3	6856
25.900800	49.000000	3	6856
25.900900	49.000000	3	6856
25.950200	49.000000	3	6872
25.950600	49.000000	3	6872
25.950700	49.000000	3	6872
26.000100	49.000000	3	6887
26.000800	49.000000	3	6887
26.000900	49.000000	3	6887
26.050200	49.000000	3	6903
26.050600	49.000000	3	6903
26.050700	49.000000	3	6903
26.100200	49.000000	3	6914
26.100700	49.000000	3	6914
26.100900	49.000000	3	6914
26.150200	49.000000	3	6906
26.150600	49.000000	3	6906
26.150700	49.000000	3	6906
26.200200	49.000000	3	6898
26.200800	49.000000	3	6898
26.200900	49.000000	3	6898
26.250100	49.000000	3	6891
26.250600	49.000000	3	6891
26.250700	49.000000	3	6891
26.300200	49.000000	3	6883
26.300800	49.000000	3	6883
26.300900	49.000000	3	6883
26.350200	49.000000	3	6876
26.350600	49.000000	3	6876
26.350700	49.000000	3	6876
26.400200	49.000000	3	6868
26.400800	49.000000	3	6868
26.400900	49.000000	3	6868
26.450200	49.000000	3	6860
26.450600	49.000000	3	6860
26.450700	49.000000	3	6860
26.500100	49.000000	3	4568
26.500800	48.500000	3	4568
26.500900	48.500000	4	4568
26.550200	48.500000	4	4563
26.550600	48.500000	4	4563
26.550700	48.500000	4	4563
26.600200	48.500000	4	4558
26.600700	48.500000	4	4558
26.600900	48.500000	4	4558
26.650200	48.500000	4	4553
26.650600	48.500000	4	4553
26.650700	48.500000	4	4553
26.700200	48.500000	4	4548
26.700800	48.500000	4	4548
26.700900	48.500000	4	4548
26.750100	48.500000	4	4543
26.750600	48.500000	4	4543
26.750700	48.500000	4	4543
26.800200	48.500000	4	4538
26.800800	48.500000	4	4538
26.800900	48.500000	4	4538
26.850200	48.500000	4	4533
26.850600	48.500000	4	4533
26.900200	48.500000	4	4528
26.900800	48.500000	4	4528
26.900900	48.500000	4	4528
26.950200	48.500000	4	4523
26.950600	48.000000	4	4523
26.950700	48.000000	4	4523
27.000100	48.000000	4	4519
27.000800	48.000000	4	4519
27.000900	48.000000	4	4519
27.050200	48.000000	4	4516
27.050600	48.000000	4	4516
27.050700	48.000000	4	4516
27.100200	48.000000	4	4513
27.100700	48.000000	4	4513
27.100900	48.000000	4	4513
27.150200	48.000000	4	4510
27.150600	48.000000	4	4510
27.150700	48.000000	4	4510
27.200200	48.000000	4	4508
27.200800	48.000000	4	4508
27.200900	48.000000	4	4508
27.250100	48.000000	4	4507
27.250600	48.000000	4	4507
27.250700	48.000000	4	4507
27.300200	48.000000	4	4505
27.300800	48.000000	4	4505
27.300900	48.000000	4	4505
27.350200	48.000000	4	4505
27.350600	48.000000	4	4505
27.400200	48.000000	4	4504
27.400800	48.000000	4	4504
27.400900	48.000000	4	4504
27.450200	48.000000	4	4504
27.450600	48.000000	4	4504
27.450800	48.000000	4	4504
27.500200	48.000000	4	4505
27.500800	48.000000	4	4505
27.500900	48.000000	4	4505
27.550200	48.000000	4	4506
27.550600	48.000000	4	4506
27.550700	48.000000	4	4506
27.600200	48.000000	4	4507
27.600700	48.000000	4	4507
27.600900	48.000000	4	4507
27.650200	48.000000	4	4510
27.650600	48.000000	4	4510
27.650700	48.000000	4	4510
27.700200	48.000000	4	4513
27.700800	48.000000	4	4513
27.700900	48.000000	4	4513
27.750200	48.000000	4	4516
27.750600	48.000000	4	4516
27.750700	48.000000	4	4516
27.800200	48.000000	4	4520
27.800800	48.000000	4	4520
27.800900	48.000000	4	4520
27.850200	48.000000	4	4524
27.850600	48.500000	4	4524
27.900200	48.500000	4	4528
27.900800	48.500000	4	4528
27.900900	48.500000	4	4528
27.950200	48.500000	4	4533
27.950600	48.500000	4	4533
27.950700	48.500000	4	4533
28.000200	48.500000	4	4539
28.000800	48.500000	4	4539
28.000900	48.500000	4	4539
28.050200	48.500000	4	4544
28.050600	48.500000	4	4544
28.050700	48.500000	4	4544
28.100200	48.500000	4	4550
28.100800	48.500000	4	4550
28.100900	48.500000	4	4550
28.150200	48.500000	4	4556
28.150600	48.500000	4	4556
28.150700	48.500000	4	4556
28.200200	48.500000	4	4563
28.200800	48.500000	4	4563
28.200900	48.500000	4	4563
28.250200	48.500000	4	4570
28.250600	49.000000	4	4570
28.250700	49.000000	4	4570
28.300200	49.000000	4	4577
28.300800	49.000000	4	4577
28.300900	49.000000	4	4577
28.350200	49.000000	4	4584
28.350600	49.000000	4	4584
28.400200	49.000000	4	4592
28.400800	49.000000	4	4592
28.400900	49.000000	4	4592
28.450200	49.000000	4	4600
28.450600	49.000000	4	4600
28.450700	49.000000	4	4600
28.500200	49.000000	4	4608
28.500800	49.000000	4	4608
28.500900	49.000000	4	4608
28.550200	49.000000	4	4616
28.550600	49.500000	4	4616
28.550700	49.500000	4	4616
28.600200	49.500000	4	4625
28.600800	49.500000	4	4625
28.600900	49.500000	4	4625
28.650200	49.500000	4	4633
28.650600	49.500000	4	4633
28.650700	49.500000	4	4633
28.700200	49.500000	4	4642
28.700800	49.500000	4	4642
28.700900	49.500000	4	4642
28.750200	49.500000	4	4651
28.750600	49.500000	4	4651
28.750700	49.500000	4	4651
28.800200	49.500000	4	4659
28.800800	49.500000	4	4659
28.800900	49.500000	4	4659
28.850200	49.500000	4	4668
28.850600	50.000000	4	4668
28.900200	50.000000	4	4676
28.900800	50.000000	4	4676
28.900900	50.000000	4	4676
28.950200	50.000000	4	4685
28.950600	50.000000	4	4685
28.950700	50.000000	4	4685
29.000200	50.000000	4	4693
29.000800	50.000000	4	4693
29.000900	50.000000	4	4693
29.050200	50.000000	4	4702
29.050600	50.000000	4	4702
29.050700	50.000000	4	4702
29.100200	50.000000	4	4710
29.100800	50.500000	4	4710
29.100900	50.500000	4	4710
29.150200	50.500000	4	4718
29.150600	50.500000	4	4718
29.150700	50.500000	4	4718
29.200200	50.500000	4	4727
29.200800	50.500000	4	4727
29.200900	50.500000	4	4727
29.250200	50.500000	4	4735
29.250600	50.500000	4	4735
29.250700	50.500000	4	4735
29.300200	50.500000	4	4743
29.300800	50.500000	4	4743
29.300900	50.500000	4	4743
29.350200	50.500000	4	4752
29.350600	50.500000	4	4752
29.400200	50.500000	4	4760
29.400800	51.000000	4	4760
29.400900	51.000000	4	4760
29.450200	51.000000	4	4768
29.450600	51.000000	4	4768
29.450700	51.000000	4	4768
29.500200	51.000000	4	4777
29.500800	51.000000	4	4777
29.500900	51.000000	4	4777
29.550200	51.000000	4	4785
29.550600	51.000000	4	4785
29.550700	51.000000	4	4785
29.600200	51.000000	4	4793
29.600800	51.000000	4	4793
29.600900	51.000000	4	4793
29.650200	51.000000	4	4801
29.650600	51.000000	4	4801
29.650700	51.000000	4	4801
29.700200	51.000000	4	4809
29.700800	51.500000	4	4809
29.700900	51.500000	4	4809
29.750200	51.500000	4	4818
29.750600	51.500000	4	4818
29.750700	51.500000	4	4818
29.800200	51.500000	4	4826
29.800800	51.500000	4	4826
29.800900	51.500000	4	4826
29.850200	51.500000	4	4834
29.850600	51.500000	4	4834
29.900200	51.500000	4	4842
29.900800	51.500000	4	4842
29.900900	51.500000	4	4842
29.950200	51.500000	4	4850
29.950600	52.000000	4	4850
29.950700	52.000000	4	4850
30.000200	52.000000	4	4858
30.000800	52.000000	4	4858
30.000900	52.000000	4	4858
30.050200	52.000000	4	4866
30.050600	52.000000	4	4866
30.050700	52.000000	4	4866
30.100200	52.000000	4	4874
30.100800	52.000000	4	4874
30.100900	52.000000	4	4874
30.150200	52.000000	4	4882
30.150600	52.000000	4	4882
30.150700	52.000000	4	4882
30.200200	52.000000	4	4890
30.200800	52.000000	4	4890
30.200900	52.000000	4	4890
30.250200	52.000000	4	4898
30.250600	52.500000	4	4898
30.250700	52.500000	4	4898
30.300200	52.500000	4	4906
30.300800	52.500000	4	4906
30.300900	52.500000	4	4906
30.350200	52.500000	4	4914
30.350600	52.500000	4	4914
30.400200	52.500000	4	4922
30.400800	52.500000	4	4922
30.400900	52.500000	4	4922
30.450200	52.500000	4	4930
30.450600	52.500000	4	4930
30.450700	52.500000	4	4930
30.500200	52.500000	4	4938
30.500800	52.500000	4	4938
30.500900	52.500000	4	4938
30.550200	52.500000	4	4945
30.550600	53.000000	4	4945
30.550700	53.000000	4	4945
30.600200	53.000000	4	4953
30.600800	53.000000	4	4953
30.600900	53.000000	4	4953
30.650200	53.000000	4	4961
30.650600	53.000000	4	4961
30.650700	53.000000	4	4961
30.700200	53.000000	4	4969
30.700800	53.000000	4	4969
30.700900	53.000000	4	4969
30.750200	53.000000	4	4977
30.750600	53.000000	4	4977
30.750700	53.000000	4	4977
30.800200	53.000000	4	4984
30.800800	53.000000	4	4984
30.800900	53.000000	4	4984
30.850200	53.000000	4	4992
30.850600	53.500000	4	4992
30.900200	53.500000	4	5000
30.900800	53.500000	4	5000
30.900900	53.500000	4	5000
30.950200	53.500000	4	5007
30.950600	53.500000	4	5007
30.950700	53.500000	4	5007
31.000200	53.500000	4	5015
31.000800	53.500000	4	5015
31.000900	53.500000	4	5015
31.050200	53.500000	4	5023
31.050600	53.500000	4	5023
31.050700	53.500000	4	5023
31.100200	53.500000	4	5030
31.100800	53.500000	4	5030
31.100900	53.500000	4	5030
31.150200	53.500000	4	5038
31.150600	54.000000	4	5038
31.150700	54.000000	4	5038
31.200200	54.000000	4	5046
31.200800	54.000000	4	5046
31.200900	54.000000	4	5046
31.250200	54.000000	4	5053
31.250600	54.000000	4	5053
31.250700	54.000000	4	5053
31.300200	54.000000	4	5061
31.300800	54.000000	4	5061
31.300900	54.000000	4	5061
31.350200	54.000000	4	5068
31.350600	54.000000	4	5068
31.400200	54.000000	4	5076
31.400800	54.000000	4	5076
31.400900	54.000000	4	5076
31.450200	54.000000	4	5083
31.450600	54.000000	4	5083
31.450700	54.000000	4	5083
31.500200	54.000000	4	5091
31.500800	54.500000	4	5091
31.500900	54.500000	4	5091
31.550200	54.500000	4	5098
31.550600	54.500000	4	5098
31.550700	54.500000	4	5098
31.600200	54.500000	4	5106
31.600800	54.500000	4	5106
31.600900	54.500000	4	5106
31.650200	54.500000	4	5113
31.650600	54.500000	4	5113
31.650700	54.500000	4	5113
31.700200	54.500000	4	5120
31.700800	54.500000	4	5120
31.700900	54.500000	4	5120
31.750200	54.500000	4	5128
31.750600	54.500000	4	5128
31.750700	54.500000	4	5128
31.800200	54.500000	4	5135
31.800800	55.000000	4	5135
31.800900	55.000000	4	5135
31.850200	55.000000	4	5142
31.850600	55.000000	4	5142
31.900200	55.000000	4	5150
31.900800	55.000000	4	5150
31.900900	55.000000	4	5150
31.950200	55.000000	4	5157
31.950600	55.000000	4	5157
31.950700	55.000000	4	5157
32.000100	55.000000	4	5164
32.000700	55.000000	4	5164
32.000900	55.000000	4	5164
32.050200	55.000000	4	5171
32.050600	55.000000	4	5171
32.100200	55.000000	4	5179
32.100700	55.500000	4	5179
32.100900	55.500000	4	5179
32.150100	55.500000	4	5186
32.150600	55.500000	4	5186
32.150700	55.500000	4	5186
32.200200	55.500000	4	5193
32.200800	55.500000	4	5193
32.200900	55.500000	4	5193
32.250100	55.500000	4	5200
32.250500	55.500000	4	5200
32.250700	55.500000	4	5200
32.300200	55.500000	4	5207
32.300800	55.500000	4	5207
32.350200	55.500000	4	5215
32.350600	55.500000	4	5215
32.350700	55.500000	4	5215
32.400100	55.500000	4	5222
32.400800	55.500000	4	5222
32.400900	55.500000	4	5222
32.450200	55.500000	4	5229
32.450600	56.000000	4	5229
32.450700	56.000000	4	5229
32.500100	56.000000	4	5236
32.500700	56.000000	4	5236
32.500900	56.000000	4	5236
32.550200	56.000000	4	5243
32.550600	56.000000	4	5243
32.600200	56.000000	4	5250
32.600700	56.000000	4	5250
32.600900	56.000000	4	5250
32.650100	56.000000	4	5257
32.650600	56.000000	4	5257
32.650700	56.000000	4	5257
32.700200	56.000000	4	5264
32.700800	56.000000	4	5264
32.700900	56.000000	4	5264
32.750100	56.000000	4	5271
32.750500	56.000000	4	5271
32.750700	56.000000	4	5271
32.800200	56.000000	4	5278
32.800800	56.500000	4	5278
32.850200	56.500000	4	5285
32.850600	56.500000	4	5285
32.850700	56.500000	4	5285
32.900100	56.500000	4	5292
32.900800	56.500000	4	5292
32.900900	56.500000	4	5292
32.950200	56.500000	4	5299
32.950600	56.500000	4	5299
32.950700	56.500000	4	5299
33.000100	56.500000	4	5306
33.000700	56.500000	4	5306
33.000900	56.500000	4	5306
33.050200	56.500000	4	5313
33.050600	56.500000	4	5313
33.100200	56.500000	4	5319
33.100700	57.000000	4	5319
33.100900	57.000000	4	5319
33.150100	57.000000	4	5326
33.150600	57.000000	4	5326
33.150700	57.000000	4	5326
33.200200	57.000000	4	5333
33.200800	57.000000	4	5333
33.200900	57.000000	4	5333
33.250100	57.000000	4	5340
33.250500	57.000000	4	5340
33.250700	57.000000	4	5340
33.300200	57.000000	4	5347
33.300800	57.000000	4	5347
33.350200	57.000000	4	5353
33.350600	57.000000	4	5353
33.350700	57.000000	4	5353
33.400100	57.000000	4	5360
33.400800	57.000000	4	5360
33.400900	57.000000	4	5360
33.450200	57.000000	4	5367
33.450600	57.500000	4	5367
33.450700	57.500000	4	5367
33.500100	57.500000	4	5374
33.500700	57.500000	4	5374
33.500900	57.500000	4	5374
33.550200	57.500000	4	5380
33.550600	57.500000	4	5380
33.600200	57.500000	4	5387
33.600700	57.500000	4	5387
33.600900	57.500000	4	5387
33.650100	57.500000	4	5394
33.650600	57.500000	4	5394
33.650700	57.500000	4	5394
33.700200	57.500000	4	5400
33.700800	57.500000	4	5400
33.700900	57.500000	4	5400
33.750100	57.500000	4	5407
33.750500	57.500000	4	5407
33.750700	57.500000	4	5407
33.800200	57.500000	4	5413
33.800800	58.000000	4	5413
33.850200	58.000000	4	5420
33.850600	58.000000	4	5420
33.850700	58.000000	4	5420
33.900100	58.000000	4	5427
33.900800	58.000000	4	5427
33.900900	58.000000	4	5427
33.950200	58.000000	4	5433
33.950600	58.000000	4	5433
33.950700	58.000000	4	5433
34.000100	58.000000	4	5440
34.000700	58.000000	4	5440
34.000900	58.000000	4	5440
34.050200	58.000000	4	5446
34.050600	58.000000	4	5446
34.100200	58.000000	4	5453
34.100700	58.000000	4	5453
34.100900	58.000000	4	5453
34.150100	58.000000	4	5459
34.150600	58.000000	4	5459
34.150700	58.000000	4	5459
34.200200	58.000000	4	5466
34.200800	58.500000	4	5466
34.200900	58.500000	4	5466
34.250100	58.500000	4	5472
34.250500	58.500000	4	5472
34.250700	58.500000	4	5472
34.300200	58.500000	4	5478
34.300800	58.500000	4	5478
34.350200	58.500000	4	5485
34.350600	58.500000	4	5485
34.350700	58.500000	4	5485
34.400100	58.500000	4	5491
34.400800	58.500000	4	5491
34.400900	58.500000	4	5491
34.450200	58.500000	4	5498
34.450600	58.500000	4	5498
34.450700	58.500000	4	5498
34.500100	58.500000	4	5504
34.500700	58.500000	4	5504
34.500900	58.500000	4	5504
34.550200	58.500000	4	5510
34.550600	59.000000	4	5510
34.600200	59.000000	4	5516
34.600700	59.000000	4	5516
34.600900	59.000000	4	5516
34.650100	59.000000	4	5523
34.650600	59.000000	4	5523
34.650700	59.000000	4	5523
34.700200	59.000000	4	5529
34.700800	59.000000	4	5529
34.700900	59.000000	4	5529
34.750100	59.000000	4	5535
34.750500	59.000000	4	5535
34.750700	59.000000	4	5535
34.800200	59.000000	4	5542
34.800800	59.000000	4	5542
34.850200	59.000000	4	5548
34.850600	59.000000	4	5548
34.850700	59.000000	4	5548
34.900200	59.000000	4	5554
34.900800	59.500000	4	5554
34.900900	59.500000	4	5554
34.950200	59.500000	4	5560
34.950600	59.500000	4	5560
34.950700	59.500000	4	5560
35.000100	59.500000	4	5566
35.000700	59.500000	4	5566
35.000900	59.500000	4	5566
35.050200	59.500000	4	5572
35.050600	59.500000	4	5572
35.100200	59.500000	4	5579
35.100700	59.500000	4	5579
35.100900	59.500000	4	5579
35.150200	59.500000	4	5585
35.150600	59.500000	4	5585
35.150700	59.500000	4	5585
35.200200	59.500000	4	5591
35.200800	59.500000	4	5591
35.200900	59.500000	4	5591
35.250100	59.500000	4	5597
35.250500	59.500000	4	5597
35.250700	59.500000	4	5597
35.300200	59.500000	4	5603
35.300800	60.000000	4	5603
35.350200	60.000000	4	5609
35.350600	60.000000	4	5609
35.350700	60.000000	4	5609
35.400200	60.000000	4	5615
35.400800	60.000000	4	5615
35.400900	60.000000	4	5615
35.450200	60.000000	4	5621
35.450600	60.000000	4	5621
35.450700	60.000000	4	5621
35.500100	60.000000	4	5627
35.500800	60.000000	4	5627
35.500900	60.000000	4	5627
35.550200	60.000000	4	5633
35.550600	60.000000	4	5633
35.600200	60.000000	4	5639
35.600700	60.000000	4	5639
35.600900	60.000000	4	5639
35.650200	60.000000	4	5645
35.650600	60.000000	4	5645
35.650700	60.000000	4	5645
35.700200	60.000000	4	5651
35.700800	60.500000	4	5651
35.700900	60.500000	4	5651
35.750100	60.500000	4	5657
35.750500	60.500000	4	5657
35.750700	60.500000	4	5657
35.800200	60.500000	4	5663
35.800800	60.500000	4	5663
35.850200	60.500000	4	5668
35.850600	60.500000	4	5668
35.850700	60.500000	4	5668
35.900200	60.500000	4	5674
35.900800	60.500000	4	5674
35.900900	60.500000	4	5674
35.950200	60.500000	4	5680
35.950600	60.500000	4	5680
35.950700	60.500000	4	5680
36.000100	60.500000	4	5686
36.000800	60.500000	4	5686
36.000900	60.500000	4	5686
36.050200	60.500000	4	5692
36.050600	60.500000	4	5692
36.100200	60.500000	4	5698
36.100700	61.000000	4	5698
36.100900	61.000000	4	5698
36.150200	61.000000	4	5703
36.150600	61.000000	4	5703
36.150700	61.000000	4	5703
36.200200	61.000000	4	5709
36.200800	61.000000	4	5709
36.200900	61.000000	4	5709
36.250100	61.000000	4	5715
36.250500	61.000000	4	5715
36.250700	61.000000	4	5715
36.300200	61.000000	4	5721
36.300800	61.000000	4	5721
36.350200	61.000000	4	5726
36.350600	61.000000	4	5726
36.350700	61.000000	4	5726
36.400200	61.000000	4	5732
36.400800	61.000000	4	5732
36.400900	61.000000	4	5732
36.450200	61.000000	4	5738
36.450600	61.000000	4	5738
36.450700	61.000000	4	5738
36.500100	61.000000	4	5743
36.500800	61.500000	4	5743
36.500900	61.500000	4	5743
36.550200	61.500000	4	5749
36.550600	61.500000	4	5749
36.600200	61.500000	4	5755
36.600700	61.500000	4	5755
36.600900	61.500000	4	5755
36.650200	61.500000	4	5760
36.650600	61.500000	4	5760
36.650700	61.500000	4	5760
36.700200	61.500000	4	5766
36.700800	61.500000	4	5766
36.700900	61.500000	4	5766
36.750100	61.500000	4	5771
36.750500	61.500000	4	5771
36.750700	61.500000	4	5771
36.800200	61.500000	4	5777
36.800800	61.500000	4	5777
36.850200	61.500000	4	5782
36.850600	61.500000	4	5782
36.850700	61.500000	4	5782
36.900200	61.500000	4	5788
36.900800	61.500000	4	5788
36.900900	61.500000	4	5788
36.950200	61.500000	4	5793
36.950600	62.000000	4	5793
36.950700	62.000000	4	5793
37.000100	62.000000	4	5799
37.000800	62.000000	4	5799
37.000900	62.000000	4	5799
37.050200	62.000000	4	5804
37.050600	62.000000	4	5804
37.100200	62.000000	4	5810
37.100700	62.000000	4	5810
37.100900	62.000000	4	5810
37.150200	62.000000	4	5815
37.150600	62.000000	4	5815
37.150700	62.000000	4	5815
37.200200	62.000000	4	5821
37.200800	62.000000	4	5821
37.200900	62.000000	4	5821
37.250100	62.000000	4	5826
37.250500	62.000000	4	5826
37.250700	62.000000	4	5826
37.300200	62.000000	4	5832
37.300800	62.000000	4	5832
37.350200	62.000000	4	5837
37.350600	62.500000	4	5837
37.350700	62.500000	4	5837
37.400200	62.500000	4	5842
37.400800	62.500000	4	5842
37.400900	62.500000	4	5842
37.450200	62.500000	4	5848
37.450600	62.500000	4	5848
37.450700	62.500000	4	5848
37.500100	62.500000	4	5853
37.500800	62.500000	4	5853
37.500900	62.500000	4	5853
37.550200	62.500000	4	5858
37.550600	62.500000	4	5858
37.600200	62.500000	4	5864
37.600700	62.500000	4	5864
37.600900	62.500000	4	5864
